,movie_id,title_x,tag
4341,9003,Hellraiser,AndrewRobinson ClareHiggins AshleyLaurence SeanChapman OliverSmith AndrewRobinson ClareHiggins AshleyLaurence SeanChapman OliverSmith Horror underworld seduction supernatural pinhead revenge undead demon puzzlebox attic cenobites bodyhorror underworld seduction supernatural pinhead revenge undead demon puzzlebox attic cenobites bodyhorror NewWorldPictures CinemarqueEntertainmentBV FilmFutures RivdelFilms
4342,347126,God's Not Dead 2,HayleyOrrantia MelissaJoanHart JesseMetcalfe DavidA.R.White RayWise HayleyOrrantia MelissaJoanHart JesseMetcalfe DavidA.R.White RayWise Drama christian christian PureFlixProductions
4343,10092,Cry_Wolf,JulianMorris LindyBooth JaredPadalecki JonBonJovi SandraMcCoy JulianMorris LindyBooth JaredPadalecki JonBonJovi SandraMcCoy Horror Thriller murder serialkiller student rumor murder serialkiller student rumor UniversalPictures
4344,10643,Godzilla 2000,TakehiroMurata NaomiNishida MayuSuzuki HiroshiAbe ShirôSano TakehiroMurata NaomiNishida MayuSuzuki HiroshiAbe ShirôSano Adventure Horror Action ScienceFiction japan monster flyingsaucer godzilla city kaiju japan monster flyingsaucer godzilla city kaiju TohoFilm(Eiga)Co.Ltd.
4345,46705,Blue Valentine,RyanGosling MichelleWilliams MikeVogel JohnDoman FaithWladyka RyanGosling MichelleWilliams MikeVogel JohnDoman FaithWladyka Drama Romance dancing nurse depression classroom bridge marriage truck love dysfunctionalfamily children dancing nurse depression classroom bridge marriage truck love dysfunctionalfamily children HuntingLaneFilms SilverwoodFilms IncentiveFilmedEntertainment ChryslerCorporation ShadePictures MotelMovies CottageIndustries
4346,546,Transamerica,FelicityHuffman KevinZegers ElizabethPeña DannyBurstein MauriceOrozco FelicityHuffman KevinZegers ElizabethPeña DannyBurstein MauriceOrozco Drama individual gay newyork usa missionary fathersonrelationship sexualidentity transsexuality runaway sexualabuse waitress parentskidsrelationship drugaddiction cocaine women'ssexualidentity hustler newidentity motel therapist pornactor roadtrip independentfilm losangeles transgender stolencars hitchhike individual gay newyork usa missionary fathersonrelationship sexualidentity transsexuality runaway sexualabuse waitress parentskidsrelationship drugaddiction cocaine women'ssexualidentity hustler newidentity motel therapist pornactor roadtrip independentfilm losangeles transgender stolencars hitchhike IFCFilms TheWeinsteinCompany
4347,76487,The Devil Inside,FernandaAndrade SimonQuarterman EvanHelmuth IonutGrama SuzanCrowley FernandaAndrade SimonQuarterman EvanHelmuth IonutGrama SuzanCrowley Thriller Horror rome exorcism death demonicpossession foundfootage rome exorcism death demonicpossession foundfootage Room101 Prototype
4348,5722,Beyond the Valley of the Dolls,DollyRead CynthiaMyers MarciaMcBroom JohnLazar MichaelBlodgett DollyRead CynthiaMyers MarciaMcBroom JohnLazar MichaelBlodgett Comedy Drama Thriller pop popstar musical pop popstar musical TwentiethCenturyFoxFilmCorporation
4349,39833,Love Me Tender,RichardEgan DebraPaget ElvisPresley RobertMiddleton WilliamCampbell RichardEgan DebraPaget ElvisPresley RobertMiddleton WilliamCampbell Drama Action Western Music Romance civilwar civilwar TwentiethCenturyFoxFilmCorporation
4350,1781,An Inconvenient Truth,AlGore BillyWest RonaldReagan GeorgeW.Bush GeorgeH.W.Bush AlGore BillyWest RonaldReagan GeorgeW.Bush GeorgeH.W.Bush Documentary climatechange greenhouseeffect climate earth globalwarming politics truth crisis nature environment science audience climatechange greenhouseeffect climate earth globalwarming politics truth crisis nature environment science audience LawrenceBenderProductions ParamountClassics ParticipantMedia
4351,18712,Sands of Iwo Jima,JohnWayne JohnAgar AdeleMara ForrestTucker WallyCassell JohnWayne JohnAgar AdeleMara ForrestTucker WallyCassell Action Drama History War sergeant iwojima sergeant iwojima RepublicPictures(I)
4352,7944,Shine a Light,MickJagger KeithRichards CharlieWatts RonnieWood ChristinaAguilera MickJagger KeithRichards CharlieWatts RonnieWood ChristinaAguilera Documentary Music newyork filmdirector legend song public rollingstones rock guest musicvideo music concert theatremilieu performance newyork filmdirector legend song public rollingstones rock guest musicvideo music concert theatremilieu performance ConcertPromotionInternational Shangri-LaEntertainment
4353,171424,The Green Inferno,LorenzaIzzo ArielLevy SkyFerreira NicolasMartinez KirbyBlissBlanton LorenzaIzzo ArielLevy SkyFerreira NicolasMartinez KirbyBlissBlanton Action Adventure Horror Thriller chile gore jungle extremeviolence cannibal southamerica chile gore jungle extremeviolence cannibal southamerica WorldviewEntertainment DragonflyEntertainment SobrasInternationalPictures TopHatReleasing BHTilt
4354,361475,Departure,JulietStevenson AlexLawther PhénixBrossard FinbarLynch NiamhCusack JulietStevenson AlexLawther PhénixBrossard FinbarLynch NiamhCusack Drama Romance Family gay gay BritishFilmInstitute(BFI) AmaroFilms ConnecticStudio MotionGroupPictures
4355,113947,The Sessions,JohnHawkes HelenHunt WilliamH.Macy MoonBloodgood AnnikaMarks JohnHawkes HelenHunt WilliamH.Macy MoonBloodgood AnnikaMarks Drama Romance Comedy cat virgin narration wheelchair graduation sexualarousal judaism poweroutage intimate catholicchurch sexualawakening malevirgin womancrying spongebath catholicpriest jealoushusband ironlung sexsurrogate polio cryingwoman poliovictim jewishman truelifecharacter gurney sexualpleasure pitysex jewishconvert handicapsex sexualexploration nakedwoman thriftstore cat virgin narration wheelchair graduation sexualarousal judaism poweroutage intimate catholicchurch sexualawakening malevirgin womancrying spongebath catholicpriest jealoushusband ironlung sexsurrogate polio cryingwoman poliovictim jewishman truelifecharacter gurney sexualpleasure pitysex jewishconvert handicapsex sexualexploration nakedwoman thriftstore RhinoFilms SuchMuchFilms
4356,18570,"Food, Inc.",MichaelPollan EricSchlosser RichardLobb VinceEdwards CaroleMorison MichaelPollan EricSchlosser RichardLobb VinceEdwards CaroleMorison Documentary foodindustry monsanto organicfood sustainable griculture corn foodindustry monsanto organicfood sustainable griculture corn MagnoliaPictures
4357,83860,October Baby,RachelHendrix JasonBurkey RobertAmaya JohnSchneider RachelHendrix JasonBurkey RobertAmaya JohnSchneider Drama adoption college adoption college
4358,41469,Next Stop Wonderland,HopeDavis PhilipSeymourHoffman HollandTaylor AlanGelfant JasonLewis HopeDavis PhilipSeymourHoffman HollandTaylor AlanGelfant JasonLewis Comedy Drama Romance independentfilm independentfilm
4359,244772,The Skeleton Twins,KristenWiig BillHader LukeWilson TyBurrell BoydHolbrook KristenWiig BillHader LukeWilson TyBurrell BoydHolbrook Drama newyork adultery confession brothersisterrelationship infidelity bisexuality rejection cowardice reunion deathoffather motherdaughterrelationship lesbian inthecloset teacherstudentrelationship mothersonrelationship lgbt gayleadcharacter gaybrother estrangement fraternaltwins newager twinsynchronization newyork adultery confession brothersisterrelationship infidelity bisexuality rejection cowardice reunion deathoffather motherdaughterrelationship lesbian inthecloset teacherstudentrelationship mothersonrelationship lgbt gayleadcharacter gaybrother estrangement fraternaltwins newager twinsynchronization DuplassBrothersProductions VentureForth
4360,50837,Martha Marcy May Marlene,ElizabethOlsen HughDancy JohnHawkes SarahPaulson BradyCorbet ElizabethOlsen HughDancy JohnHawkes SarahPaulson BradyCorbet Drama Thriller sexualabuse cult boundaryviolations mumblegore sexualabuse cult boundaryviolations mumblegore Cunningham&MaybachFilms FilmHavenEntertainment BorderLineFilms ThisIsThatProductions
4361,248774,Obvious Child,JennySlate JakeLacy GabyHoffmann PaulBriganti StephenSinger JennySlate JakeLacy GabyHoffmann PaulBriganti StephenSinger Comedy Romance independentfilm womandirector independentfilm womandirector SundialPictures VotivFilms RooksNestEntertainment A24
4362,10183,Frozen River,MelissaLeo MistyUpham CharlieMcDermott JohnCanoe JayKlaitz MelissaLeo MistyUpham CharlieMcDermott JohnCanoe JayKlaitz Drama humantrafficking womandirector humantrafficking womandirector CohenMediaGroup HarwoodHuntProductions
4363,159014,20 Feet from Stardom,BetteMidler MickJagger Sting SherylCrow BruceSpringsteen BetteMidler MickJagger Sting SherylCrow BruceSpringsteen Documentary Music TremoloProductions
4364,32456,Two Girls and a Guy,RobertDowneyJr. NatashaGregsonWagner HeatherGraham AngelDavid FrederiquevanderWal RobertDowneyJr. NatashaGregsonWagner HeatherGraham AngelDavid FrederiquevanderWal Drama Romance love revenge loft analingus actor love revenge loft analingus actor FoxSearchlightPictures
4365,49963,Walking and Talking,CatherineKeener AnneHeche LievSchreiber RandallBatinkoff AmyBraverman CatherineKeener AnneHeche LievSchreiber RandallBatinkoff AmyBraverman Comedy Drama Romance independentfilm womandirector independentfilm womandirector ChannelFourFilms PandoraFilmproduktion ZenithEntertainment GoodMachine MikadoFilm Electric TEAMCommunicationsGroup
4366,13508,Who Killed the Electric Car?,MartinSheen MelGibson TomHanks MartinSheen MelGibson TomHanks Documentary energysupply automobileindustry independentfilm energysupply automobileindustry independentfilm ElectricEntertainment Plinyminor PapercutFilms
4367,22597,The Broken Hearts Club: A Romantic Comedy,BenWeber TimothyOlyphant MattMcGrath ZachBraff DeanCain BenWeber TimothyOlyphant MattMcGrath ZachBraff DeanCain Comedy Drama Romance gay roommate malefriendship invitrofertilisation romanticcomedy lesbianrelationship gayrelationship gayinterest gay roommate malefriendship invitrofertilisation romanticcomedy lesbianrelationship gayrelationship gayinterest
4368,9707,Bubba Ho-tep,BruceCampbell OssieDavis EllaJoyce HeidiMarnhout BobIvy BruceCampbell OssieDavis EllaJoyce HeidiMarnhout BobIvy Comedy Horror Thriller Mystery Fantasy johnf.kennedy elvispresley johnf.kennedy elvispresley MGM SilverSphereCorporation
4369,37532,Slam,SaulWilliams SonjaSohn BonzMalone BeauSia SaulWilliams SonjaSohn BonzMalone BeauSia Drama independentfilm independentfilm
4370,26791,Brigham City,RichardDutcher MatthewA.Brown WilfordBrimley RichardDutcher MatthewA.Brown WilfordBrimley Crime Drama Mystery Thriller MainStreetMovieCompany
4371,56666,Fiza,HrithikRoshan KarismaKapoor JayaBachchan Neha BikramSaluja HrithikRoshan KarismaKapoor JayaBachchan Neha BikramSaluja Drama Foreign Romance suicide lossofbrother laughing jihad love racialtension suicide lossofbrother laughing jihad love racialtension
4372,8675,Orgazmo,TreyParker DianBachar MattStone RonJeremy MichaelDeanJacobs TreyParker DianBachar MattStone RonJeremy MichaelDeanJacobs Comedy pornography sex secret fight star superhero independentfilm wedding crime mormon womandirector sidekick henchmen pornography sex secret fight star superhero independentfilm wedding crime mormon womandirector sidekick henchmen KuzuiEnterprises AvengingConscience FocusFeatures
4373,13132,All the Real Girls,PaulSchneider ZooeyDeschanel DannyMcBride MauriceCompte HeatherMcComb PaulSchneider ZooeyDeschanel DannyMcBride MauriceCompte HeatherMcComb Drama Romance southernusa smalltown virgin independentfilm bestfriend southernusa smalltown virgin independentfilm bestfriend SonyPicturesClassics
4374,47686,Dream with the Fishes,DavidArquette BradHunt KathrynErbe PatrickMcGaw CathyMoriarty DavidArquette BradHunt KathrynErbe PatrickMcGaw CathyMoriarty Comedy independentfilm independentfilm
4375,46989,Blue Car,MargaretColin AgnesBruckner DavidStrathairn FrancesFisher A.J.Buckley MargaretColin AgnesBruckner DavidStrathairn FrancesFisher A.J.Buckley Drama independentfilm womandirector independentfilm womandirector
4376,192132,Palo Alto,EmmaRoberts JackKilmer NatWolff JamesFranco ZoeLevin EmmaRoberts JackKilmer NatWolff JamesFranco ZoeLevin Drama highschool soccer teenager oldermanyoungerwomanrelationship teenagesexuality womandirector highschool soccer teenager oldermanyoungerwomanrelationship teenagesexuality womandirector TribecaFilm
4377,24424,Ajami,FouadHabash NisrineRihan EliasSaba YoussefSahwani AbuGeorgeShibli FouadHabash NisrineRihan EliasSaba YoussefSahwani AbuGeorgeShibli Crime Drama ARTE Inosan DasKleineFernsehspiel(ZDF) TwentyTwentyVisionFilmproduktionGmbH
4378,13198,Wristcutters: A Love Story,PatrickFugit ShannynSossamon SheaWhigham LeslieBibb WillArnett PatrickFugit ShannynSossamon SheaWhigham LeslieBibb WillArnett Comedy Drama Fantasy Romance independentfilm break-up ex-boyfriendex-girlfriendrelationship rollingacigarette autocide recordplayer hypodermicneedle missingpet headinoven grocerystore armincast guninmouth toast listeningtomusic independentfilm break-up ex-boyfriendex-girlfriendrelationship rollingacigarette autocide recordplayer hypodermicneedle missingpet headinoven grocerystore armincast guninmouth toast listeningtomusic NoMatterPictures
4379,244267,I Origins,MichaelPitt BritMarling AstridBergès-Frisbey StevenYeun ArchiePanjabi MichaelPitt BritMarling AstridBergès-Frisbey StevenYeun ArchiePanjabi ScienceFiction Drama independentfilm eyes molecularbiologist independentfilm eyes molecularbiologist Verisimilitude BersinPictures WeWorkStudios
4380,21413,The Battle of Shaker Heights,ShiaLaBeouf EldenHenson AmySmart BillyKay KathleenQuinlan ShiaLaBeouf EldenHenson AmySmart BillyKay KathleenQuinlan Comedy Drama Romance fantasy enemy sister highschool battlefield bully teenager strategy addict fantasy enemy sister highschool battlefield bully teenager strategy addict MiramaxFilms LivePlanet
4381,123678,The Act of Killing,AnwarCongo HermanKoto SyamsulArifin IbrahimSinik YaptoSoerjosoemarno AnwarCongo HermanKoto SyamsulArifin IbrahimSinik YaptoSoerjosoemarno Documentary corruption war indonesia corruption war indonesia SpringFilms FinalCutforReal PirayaFilmA/S NovayaZemlya
4382,13362,Taxi to the Dark Side,BrianKeithAllen MoazzamBegg ChristopherBeiring AlexGibney BrianKeithAllen MoazzamBegg ChristopherBeiring AlexGibney Documentary taxi afghanistan guantanamobay torturechamber taxi afghanistan guantanamobay torturechamber JigsawProductions
4383,39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Pelé FranzBeckenbauer CarlosAlberto RaphaeldelaSierra PhilWoosnam Pelé FranzBeckenbauer CarlosAlberto RaphaeldelaSierra PhilWoosnam Documentary newyork beckenbauer pele newyork beckenbauer pele
4384,62402,Guiana 1838,AasheekaaBathija ThomasGarvey KumarGaurav RufusGraham AsimMujahid AasheekaaBathija ThomasGarvey KumarGaurav RufusGraham AsimMujahid Drama guyana 19thcentury guyana 19thcentury
4385,206412,Lisa Picard Is Famous,LauraKirk NatDeWolf GriffinDunne DanielLondon SandraBullock LauraKirk NatDeWolf GriffinDunne DanielLondon SandraBullock
4386,201132,Antarctica: A Year on Ice,GenevieveBachman WilliamBrotman MichaelChristiansen TomHamann GeorgeLampman GenevieveBachman WilliamBrotman MichaelChristiansen TomHamann GeorgeLampman Drama Adventure Documentary biography antarctica biography antarctica Antzworks
4387,251471,A LEGO Brickumentary,JasonBateman MatthiasKlie JasonBateman MatthiasKlie Documentary popculture fanculture documentary toys popculture fanculture documentary toys GlobalEmergingMarkets(GEM) HeLo
4388,112456,Hardflip,RandyWayne JohnSchneider RosannaArquette SeanMichaelAfable JasonDundas RandyWayne JohnSchneider RosannaArquette SeanMichaelAfable JasonDundas Drama Action skateboarding forgiveness sport familyrelationships aftercreditsstinger skateboarding forgiveness sport familyrelationships aftercreditsstinger
4389,20296,Chocolate: Deep Dark Secrets,AnilKapoor SunilShetty ArshadWarsi EmraanHashmi IrrfanKhan AnilKapoor SunilShetty ArshadWarsi EmraanHashmi IrrfanKhan Thriller
4390,25983,The House of the Devil,JocelinDonahue MaryWoronov GretaGerwig AJBowen HeatherRobb JocelinDonahue MaryWoronov GretaGerwig AJBowen HeatherRobb Mystery Horror ritual cult independentfilm humansacrifice eclipse satanicritual mumblegore ritual cult independentfilm humansacrifice eclipse satanicritual mumblegore GlassEyePix MPIMediaGroup
4391,66195,The Perfect Host,DavidHydePierce ClayneCrawford NathanielParker HelenReddy DavidHydePierce ClayneCrawford NathanielParker HelenReddy Comedy Thriller Crime swimmingpool teakettle congaline spitintheface conveniencestorerobbery swimmingpool teakettle congaline spitintheface conveniencestorerobbery SplendidFilm
4392,16155,Safe Men,SamRockwell SteveZahn PaulGiamatti MarkRuffalo JoshPais SamRockwell SteveZahn PaulGiamatti MarkRuffalo JoshPais Comedy Crime robbery organizedcrime gangster safecracker roshhashanah robbery organizedcrime gangster safecracker roshhashanah OctoberFilms AndellEntertainment BlueGuitarFilms
4393,46727,Speedway Junky,"JesseBradford JordanBrower JonathanTaylorThomas DarylHannah TiffaniThiessen JesseBradford JordanBrower JonathanTaylorThomas DarylHannah TiffaniThiessen Romance Drama Crime racingcar growingup scam maleprostitute racingcar growingup scam maleprostitute Golan-GlobusProductions PowersThatBePictures MagicEntertainment,Inc. MiracleEntertainment"
4394,55180,The Last Big Thing,DanZukovic MarkRuffalo SibelErgener JamesLorinz YulVazquez DanZukovic MarkRuffalo SibelErgener JamesLorinz YulVazquez Comedy Drama magazine independentfilm counter-culture model arrogance magazine independentfilm counter-culture model arrogance ByronicPoseProductions
4395,29015,The Specials,JordanLadd RobLowe JamieKennedy ThomasHadenChurch JamesGunn JordanLadd RobLowe JamieKennedy ThomasHadenChurch JamesGunn Action Comedy superhero superhero Brillstein-GreyEntertainment MindfireEntertainment
4396,91122,16 to Life,HalleeHirsh TheresaRussell ShilohFernandez WillRothhaar HalleeHirsh TheresaRussell ShilohFernandez WillRothhaar Comedy Romance affection womandirector affection womandirector DuckFarmFilms
4397,18206,Alone With Her,ColinHanks AnaClaudiaTalancón JordanaSpiro JonathonTrent AlexBoling ColinHanks AnaClaudiaTalancón JordanaSpiro JonathonTrent AlexBoling Crime Drama Romance Thriller obsession hiddencamera stalker independentfilm invasionofprivacy voyeurism obsession hiddencamera stalker independentfilm invasionofprivacy voyeurism TheWeinsteinCompany PinHoleProductionsLLC
4398,320146,Creative Control,BenjaminDickinson NoraZehetner DanGill AlexiaRasmussen GavinMcInnes BenjaminDickinson NoraZehetner DanGill AlexiaRasmussen GavinMcInnes Drama ScienceFiction virtualreality blackandwhite virtualreality blackandwhite GhostRobot GreencardPictures Mathematic
4399,13856,Special,MichaelRapaport JoshPeck RobertBaker JackKehler AlexandraHolden MichaelRapaport JoshPeck RobertBaker JackKehler AlexandraHolden Drama Fantasy ScienceFiction hallucination superhero independentfilm hallucination superhero independentfilm RivalPictures
4400,219716,Sparkler,ParkOverall VeronicaCartwright FreddiePrinzeJr. DonHarvey JamieKennedy ParkOverall VeronicaCartwright FreddiePrinzeJr. DonHarvey JamieKennedy
4401,43630,The Helix... Loaded,Action Comedy ScienceFiction
4402,56491,In Her Line of Fire,MarielHemingway DavidKeith DavidMillbern JillBennett SydneyJackson MarielHemingway DavidKeith DavidMillbern JillBennett SydneyJackson Drama Action Thriller rebel usapresident hostage airplane rebel usapresident hostage airplane
4403,99826,The Jimmy Show,FrankWhaley CarlaGugino EthanHawke LynnCohen JillianStacom FrankWhaley CarlaGugino EthanHawke LynnCohen JillianStacom Comedy Drama stand-upcomedy stand-upcomedy NextWednesdayProductions
4404,186935,Heli,ArmandoEspitia AndreaVergara LindaGonzalez JuanEduardoPalacios KennyJohnston ArmandoEspitia AndreaVergara LindaGonzalez JuanEduardoPalacios KennyJohnston Crime Drama drugcartel extremeviolence drugcartel extremeviolence MantarrayaProducciones NoDreamCinema LemmingFilm LePacte FondoparalaProducciónCinematográficadeCalidad(FOPROCINE) ZDF/Arte unafilm CentreNationalduCinémaetdeL'imageAnimée(CNC) TresTunas ConsejoNacionalparalaCulturaylasArtes(CONACULTA) Ticoman IkéAsistencia FondsSudCinéma MinistèredesAffairesEtrangèresetEuropéennes Film-undMedienstiftungNRW NetherlandFilmfund Sundance/NHKInternationalFilmmakersAward
4405,357441,Karachi se Lahore,ShehzadSheikh AyeshaOmar YasirHussain JavedSheikh ShehzadSheikh AyeshaOmar YasirHussain JavedSheikh Family Comedy
4406,19344,Loving Annabelle,ErinKelly DianeGaidry LauraBreckenridge MichelleHorn GustineFudickar ErinKelly DianeGaidry LauraBreckenridge MichelleHorn GustineFudickar Drama Romance bisexuality australia twinbrother friends melbourne teacher lesbian lgbt womandirector bisexuality australia twinbrother friends melbourne teacher lesbian lgbt womandirector BigEasyPictures DivineLightPictures
4407,242083,Hits,MeredithHagner MattWalsh JamesAdomian JakeCherry DerekWaters MeredithHagner MattWalsh JamesAdomian JakeCherry DerekWaters Drama Comedy talent delusion fame teenager viralvideo talent delusion fame teenager viralvideo HonoraProductions BrooksMedia
4408,18869,Jimmy and Judy,EdwardFurlong RachaelBella WilliamSadler EdwardFurlong RachaelBella WilliamSadler Action Crime Drama Thriller police revenge independentfilm videocamera ontherun police revenge independentfilm videocamera ontherun
4409,26673,Frat Party,RandyWayne CarolineD'Amore JarebDauplaise LaurenC.Mayhew DanLevy RandyWayne CarolineD'Amore JarebDauplaise LaurenC.Mayhew DanLevy Comedy Romance sport sport SuperMassiveFilms
4410,41830,The Party's Over,OliverReed CliffordDavid AnnLynn LouiseSorel MikePratt OliverReed CliffordDavid AnnLynn LouiseSorel MikePratt Drama londonengland beatnik londonengland beatnik Tricastle
4411,37694,Proud,VernelBagneris MarcusChait MichaelCiesla VernelBagneris MarcusChait MichaelCiesla Drama womandirector womandirector
4412,63287,The Poker House,JenniferLawrence SelmaBlair BokeemWoodbine ChloëGraceMoretz SophiaBairley JenniferLawrence SelmaBlair BokeemWoodbine ChloëGraceMoretz SophiaBairley Drama rape drugabuse independentfilm rape drugabuse independentfilm ThePokerHouse
4413,335874,Childless,BarbaraHershey JoeMantegna DianeVenora JamesNaughton NatalieDreyfuss BarbaraHershey JoeMantegna DianeVenora JamesNaughton NatalieDreyfuss
4414,34592,ZMD: Zombies of Mass Destruction,JanetteArmand DougFahl CooperHopkins BillJohns RussellHodgkinson JanetteArmand DougFahl CooperHopkins BillJohns RussellHodgkinson Horror racist religion racist religion SplendidFilm
4415,92635,Snow White: A Deadly Summer,ShanleyCaswell MaureenMcCormick EricRoberts TimAbell R.J.Cantu ShanleyCaswell MaureenMcCormick EricRoberts TimAbell R.J.Cantu Horror Thriller
4416,258755,Hidden Away,GermánAlcarazu AdilKoukouh AnaWagener AlexAngulo GermánAlcarazu AdilKoukouh AnaWagener AlexAngulo Romance Drama BaleukoS.L. DepartamentodeCulturadelGobiernoVasco BitartNewMedia
4417,96534,My Last Day Without You,KenDuken NicoleBeharie RegE.Cathey MarleneForte LaithNakli KenDuken NicoleBeharie RegE.Cathey MarleneForte LaithNakli Comedy Drama Romance
4418,21283,Steppin: The Movie,WesleyJonathan ChrysteePharris AnthonyAnderson WesleyJonathan ChrysteePharris AnthonyAnderson Comedy Romance TriumphantPictures
4419,272724,Doc Holliday's Revenge,TomBerenger AshleyHayes EricRoberts BartVoitila OliverRayon TomBerenger AshleyHayes EricRoberts BartVoitila OliverRayon Western RapidHeartPictures
4420,84178,Black Rock,KateBosworth LakeBell JayPaulson KatieAselton WillBouvier KateBosworth LakeBell JayPaulson KatieAselton WillBouvier Thriller Horror friends remoteisland womandirector friends remoteisland womandirector SubmarineEntertainmentDistributors LDEntertainment
4421,101179,Truth or Dare,LiamBoyle JackGordon FlorenceHall DavidOakes JennieJacques LiamBoyle JackGordon FlorenceHall DavidOakes JennieJacques Horror Thriller Mystery CoronaPictures
4422,52462,The Pet,PierreDulat AndreaEdmondson SummerNguyen LydiaMcLane StevenWollenberg PierreDulat AndreaEdmondson SummerNguyen LydiaMcLane StevenWollenberg Drama Thriller independentfilm independentfilm
4423,269057,Bang Bang Baby,JaneLevy PeterStormare JustinChatwin DavidReale KristianBruun JaneLevy PeterStormare JustinChatwin DavidReale KristianBruun ScienceFiction Drama Music smalltown rockstar musical idol teenager 1960s chemicalleak mutations smalltown rockstar musical idol teenager 1960s chemicalleak mutations JoBroProductions&FilmFinance ScythiaFilms
4424,287524,Fear Clinic,ThomasDekker RobertEnglund CleopatraColeman FionaDourif KevinGage ThomasDekker RobertEnglund CleopatraColeman FionaDourif KevinGage Horror phobia doctor fear phobia doctor fear DryCountyFilms AnchorBayEntertainment MovieMachine
4425,206213,Zombie Hunter,MartinCopping DannyTrejo ClareNiederpruem TerryGuthrie JasonRegier MartinCopping DannyTrejo ClareNiederpruem TerryGuthrie JasonRegier Comedy Action ScienceFiction Thriller mutant post-apocalyptic zombie mutant post-apocalyptic zombie ArrowstormEntertainment TheKlimax
4426,248402,A Fine Step,LukePerry AnnaClaireSneed LeonorVarela LukePerry AnnaClaireSneed LeonorVarela Drama
4427,29146,Charly,CliffRobertson ClaireBloom LiliaSkala LeonJanney RuthWhite CliffRobertson ClaireBloom LiliaSkala LeonJanney RuthWhite Drama Romance ScienceFiction experiment mouse intelligencetest genius experiment mouse intelligencetest genius ABCPictures CineramaReleasingCorporation
4428,207769,Banshee Chapter,TedLevine KatiaWinter MichaelMcMillian MoniqueCandelaria JennyGabrielle TedLevine KatiaWinter MichaelMcMillian MoniqueCandelaria JennyGabrielle Horror Thriller lsd government conspiracy tension videocamera druguse writer desert radiobroadcast mindbender numberstations lovecraftian mkultra experimentaldrug lsd government conspiracy tension videocamera druguse writer desert radiobroadcast mindbender numberstations lovecraftian mkultra experimentaldrug BeforetheDoorPictures SunchaserEntertainment FavoritFilm
4429,271185,Ask Me Anything,BrittRobertson ChristianSlater JustinLong MartinSheen AndyBuckley BrittRobertson ChristianSlater JustinLong MartinSheen AndyBuckley Drama Mystery Thriller college blog darksecrets college blog darksecrets DecipherEntertainment PresqueIsleFilms LAPublicity TaitProductions
4430,29731,And Then Came Love,KevinDaniels MichaelBoatman JeremyGumbs EarthaKitt VanessaWilliams KevinDaniels MichaelBoatman JeremyGumbs EarthaKitt VanessaWilliams Comedy Romance
4432,654,On the Waterfront,MarlonBrando KarlMalden LeeJ.Cobb RodSteiger PatHenning MarlonBrando KarlMalden LeeJ.Cobb RodSteiger PatHenning Crime Drama murder suspense union dock longshoreman pigeon murder suspense union dock longshoreman pigeon ColumbiaPictures HorizonPictures
4433,91070,L!fe Happens,KrystenRitter KateBosworth RachelBilson GeoffStults JustinKirk KrystenRitter KateBosworth RachelBilson GeoffStults JustinKirk Comedy baby roommate friendship single losangeles dating pregnancy womandirector baby roommate friendship single losangeles dating pregnancy womandirector StardustPictures DotDotDotProductions
4434,2009,"4 Months, 3 Weeks and 2 Days","AnamariaMarinca LauraVasiliu VladIvanov AlexandruPotocean LuminițaGheorghiu AnamariaMarinca LauraVasiliu VladIvanov AlexandruPotocean LuminițaGheorghiu Drama rape hotelroom totalitarianregime cohabitant femalefriendship dormitory bestfriend contraception romaniannewwave rape hotelroom totalitarianregime cohabitant femalefriendship dormitory bestfriend contraception romaniannewwave SagaFilm MobraFilms MindshareMedia CentrulNationalalCinematografiei(CNC) McCann-Erickson TeleviziuneaRomana(TVR1) HubertBalsFundoftheRotterdamFestival,The"
4435,323270,The Horror Network Vol. 1,NickFrangione ArtemMishin JanCornet BrianDorton JavierBotet NickFrangione ArtemMishin JanCornet BrianDorton JavierBotet Horror anthology anthology
4436,2652,Hard Candy,PatrickWilson EllenPage SandraOh OdessaRae G.J.Echternkamp PatrickWilson EllenPage SandraOh OdessaRae G.J.Echternkamp Drama Thriller suicide rape agedifference photographer ice shower menace lie pedophilia manipulation bedroom sadism electricshock coffeeshop castration insanity vigilante sociopath deception neighbor teenagegirl crying torture sadist pedophile cruelty oldermanyoungerwomanrelationship oneday justice drinking rooftop heldcaptive mentalillness threat sexualtorture screaming electricaltorture childhoodsexualabuse photostudio verbalabuse suicide rape agedifference photographer ice shower menace lie pedophilia manipulation bedroom sadism electricshock coffeeshop castration insanity vigilante sociopath deception neighbor teenagegirl crying torture sadist pedophile cruelty oldermanyoungerwomanrelationship oneday justice drinking rooftop heldcaptive mentalillness threat sexualtorture screaming electricaltorture childhoodsexualabuse photostudio verbalabuse VulcanProductionsInc.
4437,9813,The Quiet,ElishaCuthbert CamillaBelle EdieFalco MartinDonovan ShawnAshmore ElishaCuthbert CamillaBelle EdieFalco MartinDonovan ShawnAshmore Drama Thriller depression christmasparty deaf-mute daughter highschoolsports bloodsplatter independentfilm motherdaughterrelationship incest womandirector depression christmasparty deaf-mute daughter highschoolsports bloodsplatter independentfilm motherdaughterrelationship incest womandirector DestinationFilms
